Identificador,Genero,Estado_Civil,Edad,Graduado,Profesion,Experiencia_Laboral,Puntuacion_Gasto,Tamano_Familiar,Segmento,Gasto_Average,Gasto_High,Gasto_Low
459997,Male,No,43,Yes,Entertainment,1.0,Low,2.0,A,False,False,True
463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,B,False,True,False
460967,Male,No,25,Yes,Entertainment,1.0,Low,2.0,A,False,False,True
465094,Male,Yes,61,No,Artist,1.0,High,2.0,B,False,True,False
461229,Female,Yes,28,Yes,Healthcare,0.0,Average,2.0,A,True,False,False
466442,Male,No,38,Yes,Artist,1.0,Low,1.0,D,False,False,True
464527,Male,No,25,No,Executive,12.0,Low,3.0,A,False,False,True
463560,Female,No,18,No,Healthcare,9.0,Low,5.0,D,False,False,True
460011,Male,Yes,43,Yes,Entertainment,1.0,Average,5.0,C,True,False,False
467207,Female,No,27,Yes,Artist,8.0,Low,1.0,B,False,False,True
465177,Female,No,60,Yes,Entertainment,1.0,Low,2.0,D,False,False,True
467531,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,D,False,False,True
465409,Female,No,31,No,Doctor,1.0,Low,4.0,D,False,False,True
462842,Male,No,23,No,Doctor,6.0,Low,4.0,D,False,False,True
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,A,False,False,True
466265,Male,No,30,No,Doctor,1.0,Low,1.0,C,False,False,True
459789,Male,Yes,56,No,Artist,1.0,Average,2.0,C,True,False,False
464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,C,False,False,True
460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,D,False,False,True
460331,Female,No,35,No,Artist,5.0,Low,1.0,A,False,False,True
461494,Male,Yes,33,No,Engineer,0.0,Average,2.0,B,True,False,False
460035,Female,No,25,Yes,Artist,0.0,Low,6.0,A,False,False,True
463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,B,True,False,False
465569,Male,Yes,35,Yes,Artist,1.0,High,3.0,A,False,True,False
466333,Female,Yes,41,Yes,Artist,1.0,Average,2.0,C,True,False,False
467668,Female,Yes,49,Yes,Artist,1.0,Average,3.0,C,True,False,False
462723,Female,Yes,46,No,Artist,8.0,Average,2.0,B,True,False,False
460909,Female,No,31,No,Healthcare,1.0,Low,2.0,D,False,False,True
467777,Male,No,49,Yes,Doctor,1.0,Low,1.0,C,False,False,True
462404,Female,No,26,Yes,Artist,9.0,Low,1.0,A,False,False,True
461799,Male,Yes,43,Yes,Doctor,13.0,High,2.0,B,False,True,False
459933,Female,Yes,30,Yes,Artist,8.0,Low,4.0,A,False,False,True
463717,Female,Yes,70,Yes,Artist,1.0,Average,4.0,C,True,False,False
463652,Female,No,28,Yes,Artist,1.0,Low,1.0,D,False,False,True
462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,D,False,True,False
462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,B,False,True,False
465532,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,A,True,False,False
462829,Male,Yes,29,No,Executive,1.0,Average,3.0,D,True,False,False
459210,Female,Yes,68,Yes,Artist,1.0,High,2.0,C,False,True,False
464659,Female,No,25,No,Engineer,1.0,Low,1.0,D,False,False,True
461411,Male,No,29,No,Healthcare,1.0,Low,3.0,D,False,False,True
467759,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,C,False,False,True
461475,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,C,True,False,False
462714,Female,Yes,40,Yes,Engineer,1.0,High,5.0,B,False,True,False
466890,Male,Yes,47,Yes,Artist,0.0,Average,6.0,B,True,False,False
462888,Male,Yes,39,Yes,Executive,1.0,High,3.0,B,False,True,False
467479,Male,Yes,35,Yes,Executive,1.0,Average,4.0,C,True,False,False
466799,Female,No,19,No,Healthcare,2.0,Low,3.0,D,False,False,True
466557,Female,No,21,No,Healthcare,7.0,Low,3.0,D,False,False,True
460873,Male,Yes,46,Yes,Entertainment,0.0,Average,3.0,B,True,False,False
466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,B,False,False,True
459462,Male,Yes,66,Yes,Artist,0.0,High,2.0,B,False,True,False
465727,Male,No,42,No,Marketing,1.0,Low,5.0,D,False,False,True
462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,B,False,True,False
460941,Male,Yes,72,No,Engineer,1.0,Low,1.0,A,False,False,True
461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,B,False,False,True
459907,Female,Yes,39,Yes,Artist,8.0,Average,2.0,C,True,False,False
467146,Female,No,27,No,Homemaker,9.0,Low,1.0,D,False,False,True
460916,Male,Yes,63,No,Entertainment,1.0,Average,3.0,B,True,False,False
459196,Female,No,23,No,Healthcare,1.0,Low,3.0,D,False,False,True
465444,Female,No,30,Yes,Entertainment,0.0,Low,4.0,B,False,False,True
464186,Female,Yes,39,Yes,Artist,5.0,Average,2.0,C,True,False,False
466412,Male,Yes,26,Yes,Artist,1.0,Average,3.0,B,True,False,False
459480,Female,Yes,50,Yes,Entertainment,7.0,Low,3.0,A,False,False,True
467880,Female,Yes,45,Yes,Artist,1.0,Average,2.0,C,True,False,False
460216,Female,No,62,No,Entertainment,2.0,Low,1.0,A,False,False,True
467941,Female,No,27,Yes,Doctor,1.0,Low,3.0,A,False,False,True
466090,Male,Yes,57,Yes,Entertainment,1.0,Low,3.0,A,False,False,True
462572,Female,Yes,30,No,Engineer,1.0,Average,7.0,A,True,False,False
467443,Male,No,32,No,Healthcare,7.0,Low,4.0,A,False,False,True
462548,Male,No,18,Yes,Executive,1.0,Low,5.0,A,False,False,True
459701,Male,No,47,No,Artist,3.0,Low,3.0,B,False,False,True
461139,Female,No,32,Yes,Artist,4.0,Low,4.0,A,False,False,True
461115,Female,Yes,32,No,Engineer,5.0,Low,3.0,A,False,False,True
459027,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,B,True,False,False
467340,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,C,False,True,False
461410,Male,Yes,79,No,Artist,0.0,Average,2.0,C,True,False,False
460857,Male,No,31,No,Entertainment,1.0,Low,1.0,A,False,False,True
464300,Male,Yes,42,Yes,Artist,0.0,Low,3.0,A,False,False,True
460532,Female,No,18,No,Artist,0.0,Low,6.0,D,False,False,True
463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,C,True,False,False
461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,C,True,False,False
461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,A,False,False,True
467780,Male,Yes,47,Yes,Artist,1.0,Low,3.0,A,False,False,True
462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,C,True,False,False
464684,Female,No,40,No,Engineer,9.0,Low,5.0,A,False,False,True
462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,A,False,False,True
462142,Female,No,42,Yes,Artist,1.0,Low,1.0,B,False,False,True
462417,Male,No,30,No,Healthcare,4.0,Low,4.0,D,False,False,True
466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,B,False,False,True
464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,D,False,False,True
467520,Male,Yes,22,No,Healthcare,1.0,Low,2.0,D,False,False,True
459835,Male,Yes,85,No,Lawyer,1.0,Low,1.0,D,False,False,True
463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,C,True,False,False
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,C,True,False,False
466211,Male,Yes,47,Yes,Artist,0.0,Low,3.0,C,False,False,True
460139,Male,No,26,No,Artist,6.0,Low,6.0,D,False,False,True
464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,B,False,False,True
461286,Female,No,20,No,Doctor,4.0,Low,4.0,D,False,False,True
461621,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,C,False,True,False
460163,Male,No,28,No,Healthcare,0.0,Low,2.0,A,False,False,True
461958,Male,No,38,No,Artist,2.0,Low,2.0,A,False,False,True
464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,B,False,False,True
464791,Male,Yes,42,No,Marketing,0.0,High,6.0,A,False,True,False
464579,Female,No,29,No,Engineer,1.0,Low,4.0,D,False,False,True
463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,A,False,False,True
462651,Male,Yes,38,No,Executive,1.0,High,5.0,D,False,True,False
465486,Female,Yes,59,No,Artist,1.0,High,2.0,C,False,True,False
460882,Male,No,22,No,Healthcare,0.0,Low,2.0,D,False,False,True
467162,Female,No,26,No,Homemaker,9.0,Low,3.0,D,False,False,True
461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,C,False,True,False
461595,Female,No,32,Yes,Healthcare,0.0,Low,3.0,A,False,False,True
459260,Male,Yes,37,Yes,Artist,0.0,Average,4.0,C,True,False,False
462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,B,False,True,False
462941,Male,No,67,No,Lawyer,1.0,Low,2.0,D,False,False,True
459143,Male,Yes,47,No,Artist,0.0,High,4.0,B,False,True,False
464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,A,False,True,False
460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,C,False,False,True
466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,A,False,False,True
465469,Female,No,43,Yes,Artist,6.0,Low,1.0,C,False,False,True
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,D,False,False,True
465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,D,True,False,False
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,D,False,False,True
465609,Female,No,21,No,Healthcare,1.0,Low,4.0,D,False,False,True
467009,Female,No,29,No,Homemaker,2.0,Low,4.0,D,False,False,True
461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,A,False,False,True
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,A,False,False,True
462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,B,False,True,False
464049,Female,No,32,Yes,Healthcare,1.0,Low,3.0,C,False,False,True
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,A,False,False,True
463711,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,A,False,False,True
463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,C,False,False,True
462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,C,True,False,False
463249,Male,No,28,No,Entertainment,1.0,Low,2.0,A,False,False,True
464217,Female,No,32,No,Healthcare,12.0,Low,3.0,A,False,False,True
463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,B,False,False,True
463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,D,True,False,False
459656,Male,No,22,No,Artist,1.0,Low,6.0,D,False,False,True
463114,Male,No,41,Yes,Artist,1.0,Low,3.0,C,False,False,True
465309,Female,No,18,No,Healthcare,6.0,Low,4.0,D,False,False,True
462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,D,False,False,True
459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,A,False,False,True
467385,Male,No,47,No,Artist,1.0,Low,3.0,A,False,False,True
467492,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,A,False,False,True
460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,D,False,False,True
467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,C,False,True,False
464026,Male,No,18,No,Healthcare,1.0,Low,2.0,D,False,False,True
464645,Male,Yes,52,Yes,Artist,1.0,Average,5.0,C,True,False,False
462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,C,True,False,False
460685,Male,No,51,Yes,Artist,6.0,Low,4.0,B,False,False,True
460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,B,True,False,False
459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,A,False,False,True
464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,A,False,False,True
461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,C,True,False,False
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,B,False,False,True
464526,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,A,True,False,False
460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,A,False,False,True
465417,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,B,True,False,False
464096,Female,No,31,No,Healthcare,1.0,Low,5.0,C,False,False,True
464891,Male,Yes,42,No,Entertainment,1.0,Low,3.0,A,False,False,True
460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,C,True,False,False
467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,D,False,False,True
461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,C,False,False,True
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,A,False,False,True
467204,Male,No,27,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
467320,Female,No,21,No,Healthcare,0.0,Low,4.0,D,False,False,True
459468,Male,Yes,35,No,Artist,9.0,Average,3.0,B,True,False,False
467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,A,False,False,True
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,C,False,False,True
463757,Male,No,39,Yes,Artist,0.0,Low,3.0,B,False,False,True
462314,Female,No,28,No,Doctor,14.0,Low,1.0,A,False,False,True
466392,Female,Yes,45,Yes,Engineer,3.0,Average,3.0,B,True,False,False
466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,B,True,False,False
461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,C,True,False,False
464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,C,True,False,False
466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,A,True,False,False
463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,B,False,False,True
462913,Female,No,25,Yes,Artist,4.0,Low,5.0,C,False,False,True
465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,C,True,False,False
459149,Male,Yes,43,No,Executive,0.0,High,4.0,B,False,True,False
464508,Male,Yes,49,Yes,Executive,1.0,High,3.0,C,False,True,False
458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,C,True,False,False
459947,Female,No,37,Yes,Artist,3.0,Low,1.0,B,False,False,True
465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,C,False,True,False
466009,Female,No,32,No,Artist,10.0,Low,5.0,C,False,False,True
466338,Female,No,39,No,Engineer,0.0,Low,3.0,A,False,False,True
465122,Female,Yes,40,Yes,Artist,2.0,Average,2.0,C,True,False,False
465230,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,C,True,False,False
466369,Female,No,38,No,Homemaker,5.0,Low,1.0,B,False,False,True
463939,Male,No,26,No,Marketing,0.0,Low,5.0,D,False,False,True
460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,D,False,False,True
461125,Male,Yes,51,Yes,Homemaker,1.0,Low,3.0,A,False,False,True
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,A,False,False,True
467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0,D,False,False,True
465879,Male,No,39,Yes,Artist,0.0,Low,1.0,A,False,False,True
463961,Female,No,30,No,Engineer,0.0,Low,4.0,A,False,False,True
462634,Female,Yes,43,No,Artist,0.0,Average,3.0,A,True,False,False
463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,C,False,False,True
466624,Female,Yes,46,No,Artist,0.0,Average,4.0,C,True,False,False
467785,Male,Yes,43,No,Artist,1.0,Low,2.0,B,False,False,True
461928,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,A,False,False,True
460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,D,True,False,False
460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,D,False,False,True
467468,Female,No,27,No,Healthcare,1.0,Low,5.0,D,False,False,True
463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
463968,Male,No,33,No,Artist,1.0,Low,4.0,D,False,False,True
465414,Female,No,30,No,Engineer,0.0,Low,1.0,B,False,False,True
464574,Male,No,58,No,Healthcare,4.0,Low,2.0,D,False,False,True
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,A,False,False,True
467971,Female,No,31,Yes,Artist,1.0,Low,4.0,D,False,False,True
464746,Male,Yes,32,No,Executive,4.0,Average,5.0,D,True,False,False
459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,C,True,False,False
466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,A,False,False,True
460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,C,True,False,False
461594,Female,Yes,59,Yes,Artist,1.0,Average,2.0,C,True,False,False
462713,Female,No,40,Yes,Engineer,1.0,Low,1.0,B,False,False,True
465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0,C,True,False,False
462222,Male,No,20,No,Healthcare,1.0,Low,6.0,D,False,False,True
459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,C,False,True,False
463006,Female,No,41,Yes,Marketing,1.0,Low,1.0,D,False,False,True
463029,Male,Yes,51,No,Artist,1.0,Average,3.0,C,True,False,False
460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,A,True,False,False
464319,Female,No,33,No,Doctor,0.0,Low,1.0,A,False,False,True
462828,Male,No,25,No,Marketing,3.0,Low,3.0,D,False,False,True
459873,Male,Yes,55,Yes,Artist,1.0,Average,3.0,A,True,False,False
461608,Female,Yes,56,Yes,Executive,1.0,High,4.0,A,False,True,False
465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,C,False,False,True
461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,A,False,False,True
464826,Male,No,23,No,Healthcare,6.0,Low,5.0,D,False,False,True
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,B,False,False,True
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,A,False,False,True
463483,Male,Yes,29,No,Executive,1.0,High,2.0,D,False,True,False
459816,Male,Yes,37,Yes,Doctor,1.0,Low,2.0,D,False,False,True
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,D,False,False,True
465990,Male,Yes,48,No,Executive,2.0,High,2.0,D,False,True,False
466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,A,True,False,False
461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0,B,False,False,True
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,B,True,False,False
467373,Male,No,31,Yes,Healthcare,1.0,Low,1.0,D,False,False,True
461256,Male,No,33,No,Doctor,1.0,Low,4.0,C,False,False,True
466522,Male,Yes,18,No,Artist,6.0,High,4.0,D,False,True,False
459010,Female,Yes,48,Yes,Artist,1.0,Average,3.0,B,True,False,False
466537,Female,Yes,83,No,Lawyer,1.0,Low,2.0,A,False,False,True
459046,Male,Yes,57,Yes,Executive,1.0,Low,4.0,A,False,False,True
459335,Male,No,26,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,A,False,False,True
466208,Male,Yes,67,No,Executive,2.0,High,1.0,C,False,True,False
462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,C,True,False,False
467329,Female,No,40,Yes,Doctor,0.0,Low,1.0,C,False,False,True
461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0,B,True,False,False
464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,C,True,False,False
462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0,C,True,False,False
465255,Male,No,21,No,Healthcare,9.0,Low,5.0,D,False,False,True
462536,Female,Yes,48,No,Engineer,1.0,High,3.0,B,False,True,False
461186,Female,No,18,No,Healthcare,1.0,Low,3.0,D,False,False,True
466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0,C,False,False,True
461385,Male,Yes,85,No,Lawyer,1.0,Low,1.0,D,False,False,True
459115,Female,No,21,No,Marketing,1.0,Low,5.0,D,False,False,True
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,A,False,False,True
460027,Female,No,37,Yes,Entertainment,6.0,Low,3.0,A,False,False,True
460366,Male,No,28,No,Healthcare,1.0,Low,5.0,D,False,False,True
464106,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,A,False,False,True
465696,Female,No,56,Yes,Artist,0.0,Low,2.0,C,False,False,True
461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,C,False,False,True
467963,Male,No,21,No,Healthcare,1.0,Low,4.0,D,False,False,True
462437,Male,No,18,No,Healthcare,0.0,Low,6.0,D,False,False,True
467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,B,False,True,False
465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0,C,False,False,True
463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,B,False,True,False
461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0,C,True,False,False
461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0,D,False,False,True
467139,Female,No,30,Yes,Artist,0.0,Low,3.0,A,False,False,True
459366,Female,Yes,41,Yes,Artist,0.0,Low,4.0,A,False,False,True
460689,Male,Yes,41,Yes,Executive,6.0,High,2.0,A,False,True,False
462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,A,False,False,True
466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,D,False,False,True
462778,Male,Yes,60,Yes,Entertainment,0.0,Low,3.0,D,False,False,True
466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,C,True,False,False
459534,Male,Yes,36,Yes,Artist,0.0,Average,2.0,C,True,False,False
463399,Female,No,26,No,Marketing,3.0,Low,3.0,A,False,False,True
465538,Male,Yes,62,No,Artist,7.0,High,2.0,D,False,True,False
464878,Male,No,22,No,Healthcare,0.0,Low,4.0,D,False,False,True
467599,Female,No,19,No,Healthcare,0.0,Low,3.0,D,False,False,True
466226,Female,Yes,45,Yes,Artist,0.0,Average,5.0,C,True,False,False
463576,Female,No,31,No,Doctor,0.0,Low,4.0,D,False,False,True
464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,C,True,False,False
466457,Female,Yes,62,Yes,Lawyer,8.0,Low,5.0,A,False,False,True
463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0,B,False,False,True
466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,B,False,False,True
464427,Male,Yes,62,Yes,Doctor,1.0,Average,4.0,C,True,False,False
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,A,True,False,False
465638,Female,Yes,51,Yes,Artist,1.0,Low,3.0,C,False,False,True
465289,Male,Yes,25,Yes,Executive,1.0,High,2.0,A,False,True,False
466718,Male,Yes,66,Yes,Executive,0.0,High,2.0,B,False,True,False
464219,Male,No,27,Yes,Marketing,1.0,Low,2.0,A,False,False,True
467098,Male,Yes,87,No,Executive,1.0,Low,2.0,A,False,False,True
467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0,A,False,False,True
465137,Male,Yes,57,Yes,Artist,1.0,Average,4.0,C,True,False,False
462289,Male,Yes,60,Yes,Artist,0.0,Average,4.0,A,True,False,False
467459,Male,Yes,40,Yes,Executive,1.0,High,5.0,B,False,True,False
460308,Female,No,32,Yes,Doctor,7.0,Low,3.0,A,False,False,True
467647,Male,No,28,Yes,Healthcare,2.0,Low,3.0,D,False,False,True
459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,C,False,False,True
465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,D,False,False,True
459414,Female,No,39,Yes,Artist,8.0,Low,3.0,C,False,False,True
466173,Male,No,28,No,Entertainment,1.0,Low,3.0,A,False,False,True
464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,A,True,False,False
459286,Female,No,42,Yes,Artist,0.0,Low,1.0,D,False,False,True
463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,D,False,False,True
466636,Female,No,23,No,Marketing,3.0,Low,3.0,C,False,False,True
461064,Male,No,45,Yes,Artist,1.0,Low,5.0,C,False,False,True
461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,B,True,False,False
458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,D,False,True,False
461351,Female,No,26,No,Doctor,0.0,Low,2.0,D,False,False,True
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,C,False,True,False
462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,C,True,False,False
465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,C,True,False,False
463733,Female,No,18,No,Healthcare,1.0,Low,3.0,D,False,False,True
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,A,True,False,False
462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,D,False,True,False
461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,C,True,False,False
464965,Male,Yes,76,No,Executive,1.0,Low,7.0,D,False,False,True
466267,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,A,True,False,False
464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0,C,True,False,False
465898,Female,No,37,Yes,Artist,12.0,Low,2.0,A,False,False,True
465361,Male,No,25,No,Healthcare,0.0,Low,4.0,C,False,False,True
461394,Female,No,21,No,Engineer,0.0,Low,5.0,D,False,False,True
466269,Female,No,25,No,Healthcare,0.0,Low,4.0,D,False,False,True
466213,Male,No,23,No,Healthcare,4.0,Low,5.0,D,False,False,True
465550,Female,No,30,Yes,Healthcare,1.0,Low,6.0,D,False,False,True
463451,Female,No,30,No,Doctor,0.0,Low,4.0,D,False,False,True
463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,A,True,False,False
459499,Female,Yes,81,No,Lawyer,1.0,High,2.0,D,False,True,False
463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,C,True,False,False
465448,Male,No,32,No,Healthcare,0.0,Low,3.0,A,False,False,True
463041,Female,Yes,43,Yes,Artist,1.0,Average,4.0,B,True,False,False
459325,Male,Yes,26,No,Executive,9.0,High,4.0,D,False,True,False
